ID,Type,Blast,Play,Sleep,Consume,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
ENFJ_95_frame510,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJ_137_frame450,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INTJ_11_frame270,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTJc_21_frame330,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_53_frame40,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_109_frame150,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISFJc_119_frame490,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFP_85_frame380,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_32_frame120,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_154_frame240,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTJc_145_frame60,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTP_17_frame80,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESFJc_77_frame530,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_46_frame360,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJc_80_frame10,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISFJ_171_frame330,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISTP_167_frame540,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJc_31_frame510,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_6_frame490,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFPc_99_frame90,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJ_57_frame0,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTPc_118_frame10,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJ_62_frame160,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJc_78_frame410,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFJc_152_frame290,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_40_frame20,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_90_frame80,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTPc_68_frame90,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJ_95_frame470,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_168_frame500,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJ_61_frame430,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_0_frame310,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISTP_166_frame180,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INTJc_128_frame130,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJc_77_frame450,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INTP_13_frame70,INTP_,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
INFJc_154_frame320,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTPc_112_frame60,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENTJc_80_frame310,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISFP_173_frame170,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
INTJc_124_frame420,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_51_frame150,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_48_frame290,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_74_frame470,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_37_frame30,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFPc_102_frame310,INFPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ESTP_16_frame190,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ISFPc_56_frame10,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ENFJ_89_frame350,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_52_frame170,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_127_frame400,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_36_frame510,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_8_frame560,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENTP_160_frame200,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJ_93_frame30,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_34_frame480,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_78_frame160,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISTPc_69_frame400,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
INTJc_125_frame590,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJ_62_frame410,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFP_3_frame330,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTP_159_frame120,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFPc_103_frame90,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJ_92_frame470,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_61_frame140,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTPc_116_frame240,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJ_95_frame100,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJc_153_frame320,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_45_frame340,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_109_frame540,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISFJc_120_frame50,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_32_frame530,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_125_frame220,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJ_142_frame260,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame210,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJc_81_frame510,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_27_frame120,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_110_frame440,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJc_48_frame520,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFPc_56_frame270,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ESTJ_60_frame230,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_59_frame110,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTJc_150_frame310,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INTJc_130_frame180,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_51_frame390,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_170_frame270,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_42_frame180,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_143_frame100,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJc_151_frame80,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTP_167_frame80,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTJ_139_frame370,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJ_7_frame290,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISTJc_148_frame160,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_24_frame470,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_141_frame90,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTP_166_frame340,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESFJc_72_frame270,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTP_16_frame10,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFPc_101_frame510,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_151_frame500,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_27_frame450,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_28_frame80,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_165_frame360,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTJ_142_frame20,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_51_frame60,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_71_frame250,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_44_frame540,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_147_frame40,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTP_169_frame70,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_91_frame0,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_89_frame190,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJ_171_frame480,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTPc_110_frame130,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INTJc_129_frame240,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
INFJc_154_frame490,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTJc_143_frame470,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_63_frame210,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJc_119_frame240,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTPc_114_frame110,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJ_97_frame250,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_45_frame180,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_144_frame100,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_37_frame310,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_9_frame360,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_23_frame470,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_141_frame240,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_88_frame550,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTP_19_frame310,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFP_86_frame500,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTJ_61_frame380,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_24_frame100,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_156_frame500,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJc_79_frame0,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_44_frame420,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTP_157_frame600,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJc_43_frame150,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_165_frame200,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_155_frame130,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESFJc_72_frame50,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFPc_105_frame120,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJ_98_frame370,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFPc_105_frame30,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFJ_70_frame440,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJ_5_frame70,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFJ_97_frame330,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_64_frame600,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_95_frame90,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_45_frame30,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_28_frame570,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJc_119_frame320,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFPc_163_frame200,ESFPc,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
INFP_2_frame450,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTPc_107_frame260,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFJc_77_frame280,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTPc_117_frame70,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENTJc_82_frame30,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISFP_173_frame80,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ENFP_86_frame460,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ISFJc_122_frame190,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_31_frame90,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_40_frame400,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTP_19_frame270,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJ_88_frame430,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INTJc_126_frame360,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJ_141_frame320,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJc_151_frame110,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJ_98_frame600,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJc_81_frame80,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJc_79_frame100,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_32_frame20,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJc_81_frame470,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJ_142_frame300,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame370,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJc_44_frame150,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFP_3_frame50,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJc_34_frame250,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_152_frame130,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJ_89_frame580,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_46_frame80,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_87_frame100,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFPc_56_frame310,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ENFJc_48_frame440,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTPc_66_frame290,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
INFJ_5_frame260,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESFP_85_frame140,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_26_frame480,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_132_frame270,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_91_frame10,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTP_15_frame210,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJ_170_frame310,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_45_frame590,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_109_frame390,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTJ_64_frame370,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTJc_150_frame270,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJc_151_frame460,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTP_17_frame0,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJc_53_frame360,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFPc_101_frame470,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENFJ_88_frame140,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTPc_162_frame160,ENTPc,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
ISTP_166_frame220,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_40_frame170,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_24_frame510,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_156_frame110,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_139_frame210,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFP_85_frame150,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_26_frame490,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTPc_69_frame10,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ESTP_15_frame200,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJ_170_frame300,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_45_frame580,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_150_frame260,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJc_151_frame470,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_53_frame370,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_166_frame230,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_40_frame160,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTP_17_frame390,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTP_20_frame430,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTJ_139_frame200,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFJc_76_frame320,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_32_frame30,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTP_157_frame360,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJ_142_frame310,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_44_frame140,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_152_frame120,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFP_3_frame40,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_46_frame90,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_89_frame590,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJ_70_frame120,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_48_frame450,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_97_frame320,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INTJc_130_frame580,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_45_frame20,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_95_frame80,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFPc_163_frame210,ESFPc,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
ISFJc_119_frame330,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
INFP_2_frame440,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISTJc_143_frame500,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTPc_107_frame270,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTPc_117_frame60,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_156_frame470,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_40_frame410,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFP_86_frame470,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ISFJc_122_frame180,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJc_82_frame440,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTP_19_frame260,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INTJc_126_frame370,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJ_141_frame330,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFJc_151_frame100,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_37_frame260,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_152_frame450,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_44_frame430,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_71_frame320,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_52_frame0,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_72_frame40,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_27_frame520,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_155_frame120,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJ_98_frame360,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFPc_105_frame130,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ENTP_159_frame290,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISFJc_122_frame0,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
INTJc_129_frame330,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJ_70_frame450,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTP_167_frame380,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJ_5_frame60,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISTJc_143_frame460,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISFJc_120_frame170,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISFJc_119_frame250,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_28_frame400,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_114_frame100,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_155_frame10,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INTJc_124_frame380,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_45_frame190,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTPc_68_frame210,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJ_97_frame240,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTJc_144_frame110,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJ_9_frame370,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_37_frame300,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_141_frame250,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTJ_137_frame290,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESTP_19_frame300,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJ_88_frame540,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFP_86_frame510,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTJ_61_frame390,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJc_156_frame510,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_49_frame480,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_33_frame320,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_27_frame440,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_142_frame30,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_51_frame70,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESFJc_71_frame240,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
